id,ImageID,PredictionString_pred
1537,dhaka_night3_13039,0 0 0 0 0 0
1538,dhaka_night3_16756,"11.0 0.948027491569519 0.607761800289154 0.39080190658569336 0.3922382593154907 0.5977300405502319,11.0 0.753192663192749 0.5359283201396465 0.5296317636966705 0.08445797115564346 0.23257988691329956"
1539,maowa_expressway1_2006,0 0 0 0 0 0
1540,khulna2_986,"7.0 0.902206540107727 0.4520842432975769 0.09811681509017944 0.5479158163070679 0.8972361087799072,0.0 0.7676079273223877 0.29990053176879883 0.12184935808181763 0.15199071168899536 0.4835376739501953,0.0 0.6469478607177734 0.12740539014339447 0.008232444524765015 0.18643975257873535 0.913569986820221"
1541,khulna4_45120,"0.0 0.9084575772285461 0.7224118448793888 0.1565491184592247 0.07803135365247726 0.17600564658641815,7.0 0.8905441761016846 0.7754101157188416 0.009845048189163208 0.22221088409423828 0.9737785458564758,0.0 0.6922425627708435 0.8079566955566406 0.009618192911148071 0.19204330444335938 0.9830991625785828"
1542,chuadanga_sirajganj1_420,"7.0 0.75477135181427 0.16461097076535225 0.36928054690361023 0.05580206960439682 0.09839487075805664,7.0 0.6672328114509583 0.34651268273591995 0.3710221406072378 0.06753353774547577 0.055068302899599075,9.0 0.6014418005943298 0.8036604151129723 0.40800835378468037 0.07635362446308136 0.04560556635260582,3.0 0.5877931714057922 0.7310862839221954 0.44252004474401474 0.2689136862754822 0.20771141350269318,6.0 0.5733938217163086 0.3470601551234722 0.40116015635430813 0.06351301819086075 0.05728797987103462,7.0 0.5249481201171875 0.35168519988656044 0.37103567086160183 0.060436420142650604 0.040041733533144,2.0 0.5202206969261169 0.4795948565006256 0.322068452835083 0.19907456636428833 0.13026762008666992"
1543,rajshahi1_240,"3.0 0.9509882926940918 0.23010878637433052 0.4421861097216606 0.07533922046422958 0.1069502979516983,0.0 0.8698564171791077 0.502306342124939 0.4077809453010559 0.18289709091186523 0.3362964391708374,0.0 0.8647644519805908 0.1944278832525015 0.4092253968119621 0.041601646691560745 0.10638411343097687,0.0 0.8387417793273926 0.3277508430182934 0.4276907593011856 0.038582898676395416 0.09815827012062073,0.0 0.8285897374153137 0.36308799870312214 0.4222794398665428 0.055699970573186874 0.13022156059741974,0.0 0.6761391162872314 0.0007830746471881866 0.3635650724172592 0.1247733011841774 0.22033199667930603"
1544,khulna6_10860,"0.0 0.9358310699462891 0.757046677172184 0.005451619625091553 0.24228863418102264 0.9865075349807739,7.0 0.5012550354003906 0.6109764808788896 0.21038945391774178 0.017835332080721855 0.08212509006261826"
1545,mymensingh3_1450,"9.0 0.9414287805557251 0.14750763773918152 0.006477177143096924 0.252122163772583 0.6229169964790344,7.0 0.8416688442230225 0.43087255768477917 0.08915936201810837 0.059082988649606705 0.19390814006328583,6.0 0.7846581339836121 0.4263613596558571 0.14603734016418457 0.0681559294462204 0.1900719702243805,6.0 0.7162654995918274 0.8245310038328171 0.13389098644256592 0.09588471055030823 0.30543333292007446,9.0 0.6965937614440918 0.0014777369797229767 0.10687944293022156 0.10831768065690994 0.3100898265838623,3.0 0.5611817240715027 0.36896014772355556 0.09582457318902016 0.04162006452679634 0.09347473829984665"
1546,sylhet3_1239,"9.0 0.9560361504554749 0.003738611936569214 0.0019738972187042236 0.5815836787223816 0.9953364729881287,9.0 0.8597508668899536 0.6573943346738815 0.14618834853172302 0.1268543303012848 0.24685931205749512,7.0 0.6765643954277039 0.7262028008699417 0.12464100122451782 0.0526404082775116 0.21061748266220093,0.0 0.6272491216659546 0.5741478651762009 0.12178032845258713 0.06496372818946838 0.16763551533222198,7.0 0.5418823957443237 0.930933402851224 0.1278708502650261 0.05144920572638512 0.2050788849592209,0.0 0.5216068029403687 0.5600016601383686 0.11935704201459885 0.0733816847205162 0.20324833691120148,6.0 0.519460141658783 0.5539233200252056 0.19568012654781342 0.06244049221277237 0.1605527102947235"
1547,sylhet3_295,"0.0 0.9554116725921631 0.0 0.0 0.5505608916282654 0.9917439818382263,0.0 0.9506844878196716 0.6089136824011803 0.11697304248809814 0.24865145981311798 0.4834113121032715,9.0 0.8641417622566223 0.5470282062888145 0.16080638766288757 0.07747383415699005 0.2540653347969055"
1548,maowa_expressway2_16402,3.0 0.7714097499847412 0.38722199108451605 0.5728629566729069 0.02430916018784046 0.0357089564204216
1549,chittagong_bohoddarhat1_16874,"2.0 0.8518144488334656 0.0022661983966827393 0.004620164632797241 0.4372042417526245 0.9934459328651428,0.0 0.771970272064209 0.8718544468283653 0.6969129890203476 0.10224457085132599 0.22686699032783508,0.0 0.636035680770874 0.8337526079267263 0.7189248129725456 0.04652099683880806 0.14484252035617828,9.0 0.5859355330467224 0.4274512641131878 0.6828367188572884 0.06082019954919815 0.18159280717372894"
1550,sylhet4_19411,"7.0 0.9329533576965332 0.6406107414513826 0.1965973675251007 0.04076900705695152 0.20238757133483887,3.0 0.8784226775169373 0.0034852325916290283 0.17769384384155273 0.2717823088169098 0.7794418334960938,0.0 0.8739725351333618 0.7296568267047405 0.20406430587172508 0.051088906824588776 0.11109686642885208,7.0 0.8062243461608887 0.9183292612433434 0.09514419734477997 0.08126373589038849 0.4925293028354645,7.0 0.766215443611145 0.23277947306632996 0.15637880563735962 0.13344597816467285 0.6344870328903198,0.0 0.7646527886390686 0.34434058517217636 0.19886058568954468 0.12613733112812042 0.26109516620635986,9.0 0.7613548636436462 0.6639997698366642 0.19967978447675705 0.05330734699964523 0.1593659669160843,0.0 0.7524054050445557 0.7754195360466838 0.21532800793647766 0.028598660603165627 0.07440102100372314,0.0 0.7020149827003479 0.605693394318223 0.2183634340763092 0.047269951552152634 0.11186480522155762,6.0 0.6872426867485046 0.9113327711820602 0.2962290495634079 0.08866730332374573 0.43687692284584045,0.0 0.6043177247047424 0.49841637536883354 0.20821993052959442 0.04506263881921768 0.17596104741096497,0.0 0.5639448761940002 0.5575785273686051 0.22274162620306015 0.029695702716708183 0.11555446684360504"
1551,chittagong_bohoddarhat1_14396,"11.0 0.8513269424438477 0.4405846893787384 0.38821880519390106 0.19752925634384155 0.4476146996021271,0.0 0.8318834900856018 0.21622362732887268 0.5199824720621109 0.21818095445632935 0.4420911967754364,9.0 0.570833683013916 0.0 0.5107793360948563 0.08759299665689468 0.3095497786998749"
1552,khulna4_12720,"0.0 0.9308863878250122 0.6768424138426781 0.20238789170980453 0.06841154396533966 0.18890012800693512,7.0 0.9145697951316833 0.7754327654838562 0.010494798421859741 0.2222728729248047 0.962356448173523,0.0 0.68414306640625 0.8332595825195312 0.02084183692932129 0.16674041748046875 0.9734665155410767"
1553,chuadanga_sirajganj1_14460,"7.0 0.764190673828125 0.20452721044421196 0.4309244267642498 0.05795902758836746 0.097478486597538,0.0 0.6507614254951477 0.426283260807395 0.43140298686921597 0.03437228873372078 0.0231659896671772,9.0 0.6048697233200073 0.6606056746095419 0.4387550354003906 0.05958663299679756 0.03178882598876953"
1554,mymensingh1_38577,"9.0 0.9535816311836243 0.26310236752033234 0.030019134283065796 0.36385366320610046 0.9644892811775208,9.0 0.8206139802932739 0.0003186538815498352 0.16201499104499817 0.1457221806049347 0.5354698896408081,9.0 0.8171942234039307 0.12938646599650383 0.23212336003780365 0.10361898690462112 0.2732084095478058,0.0 0.692269504070282 0.5682771727442741 0.1753101497888565 0.18504907190799713 0.4501858055591583,7.0 0.6870044469833374 0.21522155217826366 0.27734775841236115 0.05879095569252968 0.2694086730480194"
1555,maowa_expressway3_708,"0.0 0.8816215395927429 0.30834536999464035 0.5906003564596176 0.15912552177906036 0.3502017557621002,0.0 0.8015535473823547 0.4564885478466749 0.6329011544585228 0.04897070303559303 0.11792941391468048,6.0 0.51788330078125 0.23552680760622025 0.710077065974474 0.04408358037471771 0.11481424421072006"
1556,dhaka2_25140,"3.0 0.7622725367546082 0.11130744963884354 0.7405227199196815 0.05279679596424103 0.06905822455883026,3.0 0.6104788780212402 0.05513339675962925 0.7435431350022554 0.03379681333899498 0.0486314557492733,0.0 0.5526524186134338 0.9362751580774784 0.6679132357239723 0.06272583454847336 0.20760159194469452"
1557,sylhet3_4307,"9.0 0.9206008315086365 0.35710601694881916 0.2207549661397934 0.061490919440984726 0.14680936932563782,7.0 0.8365692496299744 0.7233431749045849 0.18650536984205246 0.0786624327301979 0.24052174389362335,6.0 0.7817621231079102 0.7193567864596844 0.26480425894260406 0.08464203029870987 0.21914055943489075,3.0 0.7402612566947937 0.821949265897274 0.2303786799311638 0.07364387810230255 0.09734727442264557,7.0 0.7207292914390564 0.28526223823428154 0.23161613941192627 0.04294643551111221 0.15636169910430908,9.0 0.6629782319068909 0.5483791707083583 0.22814922966063023 0.023635292425751686 0.061669837683439255,3.0 0.5359218120574951 0.4662274159491062 0.22519835829734802 0.03462301939725876 0.06882256269454956"
1558,sylhet2_21358,"7.0 0.8597362041473389 0.27857582457363605 0.21768073737621307 0.054136183112859726 0.32785895466804504,9.0 0.8593432307243347 0.5332574434578419 0.23097168654203415 0.05129512399435043 0.14109887182712555,0.0 0.8526124358177185 0.5958387013524771 0.24519645422697067 0.03710441663861275 0.07810015976428986,0.0 0.8522591590881348 0.6493713445961475 0.23954418301582336 0.0412648543715477 0.08880555629730225,7.0 0.8355193138122559 0.4192858673632145 0.23755759745836258 0.042073123157024384 0.21822868287563324,9.0 0.8207744359970093 0.7247435711324215 0.23790442943572998 0.060251303017139435 0.13198071718215942,0.0 0.7856152057647705 0.42241015657782555 0.23100298643112183 0.07778359204530716 0.18089604377746582,7.0 0.7256353497505188 0.9605152364820242 0.18386206030845642 0.03948478773236275 0.25106102228164673,6.0 0.5739708542823792 0.8376675471663475 0.2624782435595989 0.03728504478931427 0.10958520323038101"
1559,chittagong_bohoddarhat2_9499,"0.0 0.9084813594818115 0.2753813788294792 0.655506432056427 0.1406986266374588 0.301388144493103,3.0 0.8314773440361023 0.6891389787197113 0.636352077126503 0.30950409173965454 0.3636479079723358,0.0 0.8025850057601929 0.22524900920689106 0.7247417792677879 0.059050943702459335 0.1323903352022171"
1560,sylhet4_37347,"9.0 0.9605636596679688 0.5412022024393082 0.002620607614517212 0.31238874793052673 0.7703177332878113,0.0 0.9485700130462646 0.08366966247558594 0.05216333270072937 0.3346049189567566 0.5754396915435791,9.0 0.8944546580314636 0.5156913138926029 0.12719573080539703 0.08149748295545578 0.30174925923347473,9.0 0.8116296529769897 0.47705346159636974 0.11302907764911652 0.05895901098847389 0.20311239361763,0.0 0.760277509689331 0.8362806960940361 0.008834362030029297 0.16318131983280182 0.769838809967041,7.0 0.5398338437080383 0.42759393341839314 0.1390857771039009 0.02973022684454918 0.1434798389673233"
1561,chuadanga_sirajganj1_21960,0.0 0.5893079042434692 0.5789242535829544 0.46602408215403557 0.04173228144645691 0.034459687769412994
1562,mymensingh1_87675,"9.0 0.8951665163040161 0.5107739455997944 0.14442716538906097 0.12070681899785995 0.3191782534122467,0.0 0.8853147029876709 0.15190590173006058 0.08720946311950684 0.2032531350851059 0.5594017505645752,7.0 0.8781886100769043 0.5537672974169254 0.13443772494792938 0.06847649067640305 0.27092811465263367,7.0 0.8541455864906311 0.6673018373548985 0.1403963416814804 0.06576906889677048 0.30432620644569397,7.0 0.8252049088478088 0.4380082357674837 0.18678919970989227 0.04014435037970543 0.1513420045375824,0.0 0.7735217213630676 0.6732477992773056 0.1092715710401535 0.23217609524726868 0.3461298644542694,6.0 0.7048171162605286 0.4349448177963495 0.22099709510803223 0.05530611798167229 0.14089429378509521,7.0 0.5281153917312622 0.6441394640132785 0.18736357241868973 0.026909956708550453 0.13132987916469574,6.0 0.5274215936660767 0.4127111602574587 0.23276261612772942 0.0294131301343441 0.09025577455759048"
1563,chuadanga_sirajganj1_8940,0 0 0 0 0 0
1564,dhaka_night2_531,"3.0 0.9501277804374695 0.24107769131660461 0.6209753006696701 0.3148239254951477 0.3790246546268463,0.0 0.8524616360664368 0.668852910399437 0.5589497536420822 0.3074020445346832 0.4410502016544342,3.0 0.8456949591636658 0.5367590114474297 0.6406705230474472 0.14374078810214996 0.2640548050403595,2.0 0.7945571541786194 0.0 0.26308920979499817 0.22520849108695984 0.5674728751182556,2.0 0.7698143124580383 0.36606045812368393 0.5389958173036575 0.09080280363559723 0.10119900107383728"
1565,sylhet4_34397,"3.0 0.920753538608551 0.7875261902809143 0.19084206223487854 0.13428497314453125 0.30494147539138794,0.0 0.9046840071678162 0.5320929400622845 0.20488529652357101 0.11629436165094376 0.2461773306131363,0.0 0.5092202425003052 0.6272829920053482 0.23156479746103287 0.02946421504020691 0.1211700290441513,7.0 0.5074047446250916 0.6799989696592093 0.23255958408117294 0.023241806775331497 0.09112770855426788"
1566,chittagong_night1_2790,"9.0 0.7706011533737183 0.45164986699819565 0.6946614794433117 0.041459277272224426 0.11201731115579605,3.0 0.5433716177940369 0.8758479431271553 0.6867455542087555 0.12368164956569672 0.2349056601524353"
1567,sylhet4_31978,"0.0 0.9491734504699707 0.13207976520061493 0.07229107618331909 0.3426487147808075 0.7097140550613403,7.0 0.92886883020401 0.9083805792033672 0.16189175844192505 0.05888519436120987 0.2898033857345581,3.0 0.9203283786773682 0.5018262714147568 0.10092213749885559 0.19402256608009338 0.37224912643432617,7.0 0.8843045234680176 0.8421261049807072 0.1659281700849533 0.05228786915540695 0.26524612307548523,7.0 0.6770128607749939 0.6915240241214633 0.19938227906823158 0.024730810895562172 0.11155497282743454,9.0 0.6643967628479004 0.46897232346236706 0.16507501155138016 0.04872513189911842 0.2169257253408432"
1568,chittagong_bohoddarhat1_6726,"0.0 0.8784254193305969 0.38641252368688583 0.5898189693689346 0.132639542222023 0.29488441348075867,3.0 0.8534102439880371 0.7068001478910446 0.6635615527629852 0.287344366312027 0.3135276436805725,9.0 0.800026535987854 0.5123784299939871 0.6361723691225052 0.04048328474164009 0.14740702509880066,7.0 0.7327046394348145 0.29205152951180935 0.6285574659705162 0.03887300565838814 0.1707107573747635,0.0 0.7163627743721008 0.3670435696840286 0.6365904547274113 0.03586813807487488 0.08514528721570969,0.0 0.713979959487915 0.14498364552855492 0.5510296374559402 0.0874071791768074 0.3549438416957855,3.0 0.7085498571395874 0.6560251973569393 0.6807471066713333 0.09507472068071365 0.1461927592754364,0.0 0.6230727434158325 0.5664374213665724 0.6608564294874668 0.05476761236786842 0.10508524626493454,7.0 0.6178072094917297 0.049681730568408966 0.5049406886100769 0.11967936158180237 0.44713032245635986,3.0 0.5314342379570007 0.23730017617344856 0.6273449622094631 0.07295330613851547 0.09746862202882767"
1569,sylhet1_64084,"11.0 0.790443480014801 0.24651038646697998 0.10330960154533386 0.26401853561401367 0.6400008201599121,11.0 0.635836124420166 0.24866541475057602 0.40717653930187225 0.24311615526676178 0.33363476395606995"
1570,sherpur1_725,"7.0 0.8922940492630005 0.11616838350892067 0.4350656047463417 0.04749246686697006 0.24133579432964325,7.0 0.771082878112793 0.2249644361436367 0.4301484376192093 0.07055336982011795 0.22917482256889343,3.0 0.7604941725730896 0.30397832579910755 0.4823951981961727 0.051590319722890854 0.06642133742570877,6.0 0.688508927822113 0.23351556435227394 0.558010645210743 0.05805664509534836 0.17431996762752533,7.0 0.5755980610847473 0.02400730364024639 0.4201858937740326 0.050662290304899216 0.2896900773048401,0.0 0.5403144955635071 0.356695007532835 0.47701914235949516 0.024273015558719635 0.06256911903619766"
1571,sylhet4_23541,"9.0 0.9458295702934265 0.477434866130352 0.08711004257202148 0.16220666468143463 0.4580327272415161,9.0 0.9159005880355835 0.6106656529009342 0.15765782445669174 0.08373718708753586 0.2262922078371048,3.0 0.8724514842033386 0.0 0.19701549410820007 0.40204641222953796 0.38315171003341675,6.0 0.7841506004333496 0.3936458174139261 0.22382904589176178 0.05505288764834404 0.15566405653953552,3.0 0.6968898177146912 0.4419299177825451 0.18733831495046616 0.05953941494226456 0.1557879000902176"
1572,rajshahi5_1260,"0.0 0.8098303079605103 0.40131187438964844 0.5993383973836899 0.03732872009277344 0.09727326035499573,6.0 0.7602121233940125 0.636509332805872 0.6769778281450272 0.08327751606702805 0.20028313994407654,7.0 0.7309888005256653 0.8906999938189983 0.6198557838797569 0.043406106531620026 0.17144568264484406,6.0 0.723315954208374 0.4526894986629486 0.6438690200448036 0.025602340698242188 0.07800547778606415,0.0 0.6854201555252075 0.33850522618740797 0.6089917793869972 0.018137836828827858 0.04365675151348114,0.0 0.6046397089958191 0.2897668005898595 0.6098448801785707 0.01904735527932644 0.045272912830114365,7.0 0.5803425312042236 0.6394374705851078 0.6159680560231209 0.0710480734705925 0.2076953500509262,9.0 0.5663917064666748 0.515204131603241 0.6553907208144665 0.05679941177368164 0.07788781076669693,7.0 0.5663497447967529 0.45157480239868164 0.6032091677188873 0.024929523468017578 0.07374352216720581"
